"true_Nc","target_fis","n_sample","replicate","method","num_N_hypothesized","N_try_max_factor","N_est","bias"
600,0.05,180,12,"betabin",51,3,144,-0.76
600,0.05,180,12,"betabin_dynamic",51,3,540,-0.1
600,0.05,180,13,"wasserstein",51,3,155.985,-0.740025
600,0.05,180,13,"bhd",51,3,287.025,-0.521625
600,0.05,180,13,"betabin",51,3,144,-0.76
600,0.05,180,13,"betabin_dynamic",51,3,540,-0.1
600,0.05,180,14,"wasserstein",51,3,156.185,-0.739691666666667
600,0.05,180,14,"bhd",51,3,256.73,-0.572116666666667
600,0.05,180,14,"betabin",51,3,144,-0.76
600,0.05,180,14,"betabin_dynamic",51,3,540,-0.1
600,0.05,180,15,"wasserstein",51,3,156.305,-0.739491666666667
600,0.05,180,15,"bhd",51,3,252.835,-0.578608333333333
600,0.05,180,15,"betabin",51,3,144,-0.76
600,0.05,180,15,"betabin_dynamic",51,3,540,-0.1
600,0.05,180,16,"wasserstein",51,3,156.915,-0.738475
600,0.05,180,16,"bhd",51,3,252.505,-0.579158333333333
600,0.05,180,16,"betabin",51,3,144,-0.76
600,0.05,180,16,"betabin_dynamic",51,3,540,-0.1
600,0.05,180,17,"wasserstein",51,3,157.43,-0.737616666666667
600,0.05,180,17,"bhd",51,3,279.965,-0.533391666666667
600,0.05,180,17,"betabin",51,3,144,-0.76
600,0.05,180,17,"betabin_dynamic",51,3,540,-0.1
600,0.05,180,18,"wasserstein",51,3,157.915,-0.736808333333333
600,0.05,180,18,"bhd",51,3,260.405,-0.565991666666667
600,0.05,180,18,"betabin",51,3,144,-0.76
600,0.05,180,18,"betabin_dynamic",51,3,540,-0.1
600,0.05,180,19,"wasserstein",51,3,158.685,-0.735525
600,0.05,180,19,"bhd",51,3,290.6,-0.515666666666666
600,0.05,180,19,"betabin",51,3,144,-0.76
600,0.05,180,19,"betabin_dynamic",51,3,540,-0.1
600,0.05,180,20,"wasserstein",51,3,157.235,-0.737941666666667
600,0.05,180,20,"bhd",51,3,250.84,-0.581933333333333
600,0.05,180,20,"betabin",51,3,144,-0.76
600,0.05,180,20,"betabin_dynamic",51,3,540,-0.1
600,0.05,180,1,"wasserstein",51,6,159.475,-0.734208333333333
600,0.05,180,1,"bhd",51,6,339.245,-0.434591666666667
600,0.05,180,1,"betabin",51,6,144,-0.76
600,0.05,180,1,"betabin_dynamic",51,6,1080,0.8
600,0.05,180,2,"wasserstein",51,6,158.615,-0.735641666666667
600,0.05,180,2,"bhd",51,6,350.95,-0.415083333333333
600,0.05,180,2,"betabin",51,6,144,-0.76
600,0.05,180,2,"betabin_dynamic",51,6,1080,0.8
600,0.05,180,3,"wasserstein",51,6,158.725,-0.735458333333333
600,0.05,180,3,"bhd",51,6,321.32,-0.464466666666667
600,0.05,180,3,"betabin",51,6,144,-0.76
600,0.05,180,3,"betabin_dynamic",51,6,1080,0.8
600,0.05,180,4,"wasserstein",51,6,158.45,-0.735916666666667
600,0.05,180,4,"bhd",51,6,324.665,-0.458891666666667
600,0.05,180,4,"betabin",51,6,144,-0.76
600,0.05,180,4,"betabin_dynamic",51,6,1080,0.8
600,0.05,180,5,"wasserstein",51,6,157.51,-0.737483333333333
600,0.05,180,5,"bhd",51,6,317.445,-0.470925
600,0.05,180,5,"betabin",51,6,144,-0.76
600,0.05,180,5,"betabin_dynamic",51,6,1080,0.8
600,0.05,180,6,"wasserstein",51,6,159.285,-0.734525
600,0.05,180,6,"bhd",51,6,352.515,-0.412475
600,0.05,180,6,"betabin",51,6,144,-0.76
600,0.05,180,6,"betabin_dynamic",51,6,1080,0.8
600,0.05,180,7,"wasserstein",51,6,158.615,-0.735641666666667
600,0.05,180,7,"bhd",51,6,366.625,-0.388958333333333
600,0.05,180,7,"betabin",51,6,144,-0.76
600,0.05,180,7,"betabin_dynamic",51,6,1080,0.8
600,0.05,180,8,"wasserstein",51,6,159.21,-0.73465
600,0.05,180,8,"bhd",51,6,367.99,-0.386683333333333
600,0.05,180,8,"betabin",51,6,144,-0.76
600,0.05,180,8,"betabin_dynamic",51,6,1080,0.8
600,0.05,180,9,"wasserstein",51,6,158.525,-0.735791666666667
600,0.05,180,9,"bhd",51,6,348.205,-0.419658333333333
600,0.05,180,9,"betabin",51,6,144,-0.76
600,0.05,180,9,"betabin_dynamic",51,6,1080,0.8
600,0.05,180,10,"wasserstein",51,6,158.165,-0.736391666666667
600,0.05,180,10,"bhd",51,6,368.08,-0.386533333333333
600,0.05,180,10,"betabin",51,6,144,-0.76
600,0.05,180,10,"betabin_dynamic",51,6,1080,0.8
600,0.05,180,11,"wasserstein",51,6,157.675,-0.737208333333333
600,0.05,180,11,"bhd",51,6,353.375,-0.411041666666667
600,0.05,180,11,"betabin",51,6,144,-0.76
600,0.05,180,11,"betabin_dynamic",51,6,1080,0.8
600,0.05,180,12,"wasserstein",51,6,158.75,-0.735416666666667
600,0.05,180,12,"bhd",51,6,337.215,-0.437975
600,0.05,180,12,"betabin",51,6,144,-0.76
600,0.05,180,12,"betabin_dynamic",51,6,1080,0.8
600,0.05,180,13,"wasserstein",51,6,159.29,-0.734516666666667
600,0.05,180,13,"bhd",51,6,352.55,-0.412416666666667
600,0.05,180,13,"betabin",51,6,144,-0.76
600,0.05,180,13,"betabin_dynamic",51,6,1080,0.8
600,0.05,180,14,"wasserstein",51,6,159.45,-0.73425
600,0.05,180,14,"bhd",51,6,357.725,-0.403791666666667
600,0.05,180,14,"betabin",51,6,144,-0.76
600,0.05,180,14,"betabin_dynamic",51,6,1080,0.8
600,0.05,180,15,"wasserstein",51,6,157.6,-0.737333333333333
600,0.05,180,15,"bhd",51,6,355.44,-0.4076
600,0.05,180,15,"betabin",51,6,144,-0.76
600,0.05,180,15,"betabin_dynamic",51,6,1080,0.8
600,0.05,180,16,"wasserstein",51,6,157.535,-0.737441666666667
600,0.05,180,16,"bhd",51,6,331.255,-0.447908333333333
600,0.05,180,16,"betabin",51,6,144,-0.76
600,0.05,180,16,"betabin_dynamic",51,6,1080,0.8
600,0.05,180,17,"wasserstein",51,6,157.305,-0.737825
600,0.05,180,17,"bhd",51,6,347.005,-0.421658333333333
600,0.05,180,17,"betabin",51,6,144,-0.76
600,0.05,180,17,"betabin_dynamic",51,6,1080,0.8
600,0.05,180,18,"wasserstein",51,6,158.745,-0.735425
600,0.05,180,18,"bhd",51,6,350.205,-0.416325
600,0.05,180,18,"betabin",51,6,144,-0.76
600,0.05,180,18,"betabin_dynamic",51,6,1080,0.8
600,0.05,180,19,"wasserstein",51,6,155.64,-0.7406
600,0.05,180,19,"bhd",51,6,372.35,-0.379416666666667
600,0.05,180,19,"betabin",51,6,144,-0.76
600,0.05,180,19,"betabin_dynamic",51,6,1080,0.8
600,0.05,180,20,"wasserstein",51,6,157.3,-0.737833333333333
600,0.05,180,20,"bhd",51,6,330,-0.45
600,0.05,180,20,"betabin",51,6,144,-0.76
600,0.05,180,20,"betabin_dynamic",51,6,1080,0.8
600,0.05,180,1,"wasserstein",15,3,159.913,-0.733478333333333
600,0.05,180,1,"bhd",15,3,275.653,-0.540578333333334
600,0.05,180,1,"betabin",15,3,144,-0.76
600,0.05,180,1,"betabin_dynamic",15,3,540,-0.1
600,0.05,180,2,"wasserstein",15,3,160.059,-0.733235
600,0.05,180,2,"bhd",15,3,271.652,-0.547246666666667
600,0.05,180,2,"betabin",15,3,144,-0.76
600,0.05,180,2,"betabin_dynamic",15,3,540,-0.1
600,0.05,180,3,"wasserstein",15,3,161.882,-0.730196666666667
600,0.05,180,3,"bhd",15,3,281.974,-0.530043333333333
600,0.05,180,3,"betabin",15,3,144,-0.76
600,0.05,180,3,"betabin_dynamic",15,3,540,-0.1
600,0.05,180,4,"wasserstein",15,3,160.947,-0.731755
600,0.05,180,4,"bhd",15,3,273.818,-0.543636666666667
600,0.05,180,4,"betabin",15,3,144,-0.76
600,0.05,180,4,"betabin_dynamic",15,3,540,-0.1
600,0.05,180,5,"wasserstein",15,3,160.703,-0.732161666666667
600,0.05,180,5,"bhd",15,3,280.218,-0.53297
600,0.05,180,5,"betabin",15,3,144,-0.76
600,0.05,180,5,"betabin_dynamic",15,3,540,-0.1
600,0.05,180,6,"wasserstein",15,3,160.431,-0.732615
600,0.05,180,6,"bhd",15,3,276.168,-0.53972
600,0.05,180,6,"betabin",15,3,144,-0.76
600,0.05,180,6,"betabin_dynamic",15,3,540,-0.1
600,0.05,180,7,"wasserstein",15,3,161.569,-0.730718333333333
600,0.05,180,7,"bhd",15,3,276.477,-0.539205
600,0.05,180,7,"betabin",15,3,144,-0.76
600,0.05,180,7,"betabin_dynamic",15,3,540,-0.1
600,0.05,180,8,"wasserstein",15,3,159.465,-0.734225
600,0.05,180,8,"bhd",15,3,275.348,-0.541086666666667
600,0.05,180,8,"betabin",15,3,144,-0.76
600,0.05,180,8,"betabin_dynamic",15,3,540,-0.1
600,0.05,180,9,"wasserstein",15,3,160.891,-0.731848333333333
600,0.05,180,9,"bhd",15,3,274.926,-0.54179
600,0.05,180,9,"betabin",15,3,144,-0.76
600,0.05,180,9,"betabin_dynamic",15,3,540,-0.1
600,0.05,180,10,"wasserstein",15,3,160.468,-0.732553333333333
600,0.05,180,10,"bhd",15,3,273.442,-0.544263333333333
600,0.05,180,10,"betabin",15,3,144,-0.76
600,0.05,180,10,"betabin_dynamic",15,3,540,-0.1
600,0.05,180,11,"wasserstein",15,3,161.064,-0.73156
600,0.05,180,11,"bhd",15,3,271.678,-0.547203333333333
600,0.05,180,11,"betabin",15,3,144,-0.76
600,0.05,180,11,"betabin_dynamic",15,3,540,-0.1
600,0.05,180,12,"wasserstein",15,3,161.238,-0.73127
600,0.05,180,12,"bhd",15,3,283.055,-0.528241666666667
600,0.05,180,12,"betabin",15,3,144,-0.76
600,0.05,180,12,"betabin_dynamic",15,3,540,-0.1
600,0.05,180,13,"wasserstein",15,3,161.124,-0.73146
600,0.05,180,13,"bhd",15,3,274.408,-0.542653333333334
600,0.05,180,13,"betabin",15,3,144,-0.76
600,0.05,180,13,"betabin_dynamic",15,3,540,-0.1
600,0.05,180,14,"wasserstein",15,3,160.807,-0.731988333333333
600,0.05,180,14,"bhd",15,3,267.407,-0.554321666666667
600,0.05,180,14,"betabin",15,3,144,-0.76
600,0.05,180,14,"betabin_dynamic",15,3,540,-0.1
600,0.05,180,15,"wasserstein",15,3,160.47,-0.73255
600,0.05,180,15,"bhd",15,3,280.199,-0.533001666666666
600,0.05,180,15,"betabin",15,3,144,-0.76
600,0.05,180,15,"betabin_dynamic",15,3,540,-0.1
600,0.05,180,16,"wasserstein",15,3,160.699,-0.732168333333333
600,0.05,180,16,"bhd",15,3,278.046,-0.53659
600,0.05,180,16,"betabin",15,3,144,-0.76
600,0.05,180,16,"betabin_dynamic",15,3,540,-0.1
600,0.05,180,17,"wasserstein",15,3,160.362,-0.73273
600,0.05,180,17,"bhd",15,3,276.707,-0.538821666666667
600,0.05,180,17,"betabin",15,3,144,-0.76
600,0.05,180,17,"betabin_dynamic",15,3,540,-0.1
600,0.05,180,18,"wasserstein",15,3,161.56,-0.730733333333333
600,0.05,180,18,"bhd",15,3,276.284,-0.539526666666666
600,0.05,180,18,"betabin",15,3,144,-0.76
600,0.05,180,18,"betabin_dynamic",15,3,540,-0.1
600,0.05,180,19,"wasserstein",15,3,159.64,-0.733933333333333
600,0.05,180,19,"bhd",15,3,268.969,-0.551718333333333
600,0.05,180,19,"betabin",15,3,144,-0.76
600,0.05,180,19,"betabin_dynamic",15,3,540,-0.1
600,0.05,180,20,"wasserstein",15,3,160.812,-0.73198
600,0.05,180,20,"bhd",15,3,272.437,-0.545938333333333
600,0.05,180,20,"betabin",15,3,144,-0.76
600,0.05,180,20,"betabin_dynamic",15,3,540,-0.1
600,0.05,180,1,"wasserstein",15,6,168.371,-0.719381666666667
600,0.05,180,1,"bhd",15,6,392.757999999999,-0.345403333333335
600,0.05,180,1,"betabin",15,6,144,-0.76
600,0.05,180,1,"betabin_dynamic",15,6,1080,0.8
600,0.05,180,2,"wasserstein",15,6,164.759,-0.725401666666667
600,0.05,180,2,"bhd",15,6,375.045,-0.374925
600,0.05,180,2,"betabin",15,6,144,-0.76
600,0.05,180,2,"betabin_dynamic",15,6,1080,0.8
600,0.05,180,3,"wasserstein",15,6,167.436,-0.72094
600,0.05,180,3,"bhd",15,6,384.602,-0.358996666666666
600,0.05,180,3,"betabin",15,6,144,-0.76
600,0.05,180,3,"betabin_dynamic",15,6,1080,0.8
600,0.05,180,4,"wasserstein",15,6,165.16,-0.724733333333333
600,0.05,180,4,"bhd",15,6,385.006,-0.358323333333333
600,0.05,180,4,"betabin",15,6,144,-0.76
600,0.05,180,4,"betabin_dynamic",15,6,1080,0.8
600,0.05,180,5,"wasserstein",15,6,168.704,-0.718826666666667
600,0.05,180,5,"bhd",15,6,387.885,-0.353525
600,0.05,180,5,"betabin",15,6,144,-0.76
600,0.05,180,5,"betabin_dynamic",15,6,1080,0.8
600,0.05,180,6,"wasserstein",15,6,166.836,-0.72194
600,0.05,180,6,"bhd",15,6,387.936999999999,-0.353438333333335
600,0.05,180,6,"betabin",15,6,144,-0.76
600,0.05,180,6,"betabin_dynamic",15,6,1080,0.8
600,0.05,180,7,"wasserstein",15,6,170.649,-0.715585
600,0.05,180,7,"bhd",15,6,369.424000000001,-0.384293333333332
600,0.05,180,7,"betabin",15,6,144,-0.76
600,0.05,180,7,"betabin_dynamic",15,6,1080,0.8
600,0.05,180,8,"wasserstein",15,6,166.298,-0.722836666666667
600,0.05,180,8,"bhd",15,6,378.663,-0.368895000000001
600,0.05,180,8,"betabin",15,6,144,-0.76
600,0.05,180,8,"betabin_dynamic",15,6,1080,0.8
600,0.05,180,9,"wasserstein",15,6,164.556,-0.72574
600,0.05,180,9,"bhd",15,6,378.655,-0.368908333333333
600,0.05,180,9,"betabin",15,6,144,-0.76
600,0.05,180,9,"betabin_dynamic",15,6,1080,0.8
600,0.05,180,10,"wasserstein",15,6,170.178,-0.71637
600,0.05,180,10,"bhd",15,6,366.418,-0.389303333333333
600,0.05,180,10,"betabin",15,6,144,-0.76
600,0.05,180,10,"betabin_dynamic",15,6,1080,0.8
600,0.05,180,11,"wasserstein",15,6,164.892,-0.72518
600,0.05,180,11,"bhd",15,6,356.472,-0.40588
600,0.05,180,11,"betabin",15,6,144,-0.76
600,0.05,180,11,"betabin_dynamic",15,6,1080,0.8
600,0.05,180,12,"wasserstein",15,6,165.828,-0.72362
600,0.05,180,12,"bhd",15,6,381.661,-0.363898333333333
600,0.05,180,12,"betabin",15,6,144,-0.76
600,0.05,180,12,"betabin_dynamic",15,6,1080,0.8
600,0.05,180,13,"wasserstein",15,6,167.638,-0.720603333333333
600,0.05,180,13,"bhd",15,6,378.517,-0.369138333333333
600,0.05,180,13,"betabin",15,6,144,-0.76
600,0.05,180,13,"betabin_dynamic",15,6,1080,0.8
600,0.05,180,14,"wasserstein",15,6,165.7,-0.723833333333333
600,0.05,180,14,"bhd",15,6,381.659,-0.363901666666666
600,0.05,180,14,"betabin",15,6,144,-0.76
600,0.05,180,14,"betabin_dynamic",15,6,1080,0.8
600,0.05,180,15,"wasserstein",15,6,166.095,-0.723175
600,0.05,180,15,"bhd",15,6,379.253,-0.367911666666667
600,0.05,180,15,"betabin",15,6,144,-0.76
600,0.05,180,15,"betabin_dynamic",15,6,1080,0.8
600,0.05,180,16,"wasserstein",15,6,169.64,-0.717266666666667
600,0.05,180,16,"bhd",15,6,381.809,-0.363651666666666
600,0.05,180,16,"betabin",15,6,144,-0.76
600,0.05,180,16,"betabin_dynamic",15,6,1080,0.8
600,0.05,180,17,"wasserstein",15,6,169.177,-0.718038333333333
600,0.05,180,17,"bhd",15,6,387.277,-0.354538333333333
600,0.05,180,17,"betabin",15,6,144,-0.76
600,0.05,180,17,"betabin_dynamic",15,6,1080,0.8
600,0.05,180,18,"wasserstein",15,6,165.762,-0.72373
600,0.05,180,18,"bhd",15,6,370.292,-0.382846666666666
600,0.05,180,18,"betabin",15,6,144,-0.76
600,0.05,180,18,"betabin_dynamic",15,6,1080,0.8
600,0.05,180,19,"wasserstein",15,6,165.697,-0.723838333333333
600,0.05,180,19,"bhd",15,6,381.61,-0.363983333333334
600,0.05,180,19,"betabin",15,6,144,-0.76
600,0.05,180,19,"betabin_dynamic",15,6,1080,0.8
600,0.05,180,20,"wasserstein",15,6,167.504,-0.720826666666667
600,0.05,180,20,"bhd",15,6,371.646999999999,-0.380588333333334
600,0.05,180,20,"betabin",15,6,144,-0.76
600,0.05,180,20,"betabin_dynamic",15,6,1080,0.8
600,0.05,180,1,"wasserstein",51,3,156.512,-0.739146666666667
600,0.05,180,1,"bhd",51,3,261.35,-0.564416666666667
600,0.05,180,1,"betabin",51,3,144,-0.76
600,0.05,180,1,"betabin_dynamic",51,3,540,-0.1
600,0.05,180,2,"wasserstein",51,3,156.908,-0.738486666666667
600,0.05,180,2,"bhd",51,3,266.769,-0.555385
600,0.05,180,2,"betabin",51,3,144,-0.76
600,0.05,180,2,"betabin_dynamic",51,3,540,-0.1
600,0.05,180,3,"wasserstein",51,3,156.231,-0.739615
600,0.05,180,3,"bhd",51,3,270.898,-0.548503333333333
600,0.05,180,3,"betabin",51,3,144,-0.76
600,0.05,180,3,"betabin_dynamic",51,3,540,-0.1
600,0.05,180,4,"wasserstein",51,3,156.947,-0.738421666666667
600,0.05,180,4,"bhd",51,3,268.566,-0.55239
600,0.05,180,4,"betabin",51,3,144,-0.76
600,0.05,180,4,"betabin_dynamic",51,3,540,-0.1
600,0.05,180,5,"wasserstein",51,3,157.461,-0.737565
600,0.05,180,5,"bhd",51,3,265.022,-0.558296666666667
600,0.05,180,5,"betabin",51,3,144,-0.76
600,0.05,180,5,"betabin_dynamic",51,3,540,-0.1
600,0.05,180,6,"wasserstein",51,3,156.654,-0.73891
600,0.05,180,6,"bhd",51,3,258.437,-0.569271666666667
600,0.05,180,6,"betabin",51,3,144,-0.76
600,0.05,180,6,"betabin_dynamic",51,3,540,-0.1
600,0.05,180,7,"wasserstein",51,3,156.581,-0.739031666666667
600,0.05,180,7,"bhd",51,3,264.347,-0.559421666666666
600,0.05,180,7,"betabin",51,3,144,-0.76
600,0.05,180,7,"betabin_dynamic",51,3,540,-0.1
600,0.05,180,8,"wasserstein",51,3,156.986,-0.738356666666667
600,0.05,180,8,"bhd",51,3,258.295,-0.569508333333333
600,0.05,180,8,"betabin",51,3,144,-0.76
600,0.05,180,8,"betabin_dynamic",51,3,540,-0.1
600,0.05,180,9,"wasserstein",51,3,156.022,-0.739963333333333
600,0.05,180,9,"bhd",51,3,265.027,-0.558288333333333
600,0.05,180,9,"betabin",51,3,144,-0.76
600,0.05,180,9,"betabin_dynamic",51,3,540,-0.1
600,0.05,180,10,"wasserstein",51,3,157.496,-0.737506666666667
600,0.05,180,10,"bhd",51,3,257.18,-0.571366666666667
600,0.05,180,10,"betabin",51,3,144,-0.76
600,0.05,180,10,"betabin_dynamic",51,3,540,-0.1
600,0.05,180,11,"wasserstein",51,3,157.269,-0.737885
600,0.05,180,11,"bhd",51,3,259.546,-0.567423333333334
600,0.05,180,11,"betabin",51,3,144,-0.76
600,0.05,180,11,"betabin_dynamic",51,3,540,-0.1
600,0.05,180,12,"wasserstein",51,3,158.183,-0.736361666666667
600,0.05,180,12,"bhd",51,3,264.294,-0.55951
600,0.05,180,12,"betabin",51,3,144,-0.76
600,0.05,180,12,"betabin_dynamic",51,3,540,-0.1
600,0.05,180,13,"wasserstein",51,3,157.452,-0.73758
600,0.05,180,13,"bhd",51,3,258.14,-0.569766666666667
600,0.05,180,13,"betabin",51,3,144,-0.76
600,0.05,180,13,"betabin_dynamic",51,3,540,-0.1
600,0.05,180,14,"wasserstein",51,3,157.026,-0.73829
600,0.05,180,14,"bhd",51,3,262.395,-0.562675
600,0.05,180,14,"betabin",51,3,144,-0.76
600,0.05,180,14,"betabin_dynamic",51,3,540,-0.1
600,0.05,180,15,"wasserstein",51,3,156.609,-0.738985
600,0.05,180,15,"bhd",51,3,266.54,-0.555766666666667
600,0.05,180,15,"betabin",51,3,144,-0.76
600,0.05,180,15,"betabin_dynamic",51,3,540,-0.1
600,0.05,180,16,"wasserstein",51,3,156.656,-0.738906666666667
600,0.05,180,16,"bhd",51,3,266.038,-0.556603333333333
600,0.05,180,16,"betabin",51,3,144,-0.76
600,0.05,180,16,"betabin_dynamic",51,3,540,-0.1
600,0.05,180,17,"wasserstein",51,3,157.169,-0.738051666666667
600,0.05,180,17,"bhd",51,3,265.16,-0.558066666666666
600,0.05,180,17,"betabin",51,3,144,-0.76
600,0.05,180,17,"betabin_dynamic",51,3,540,-0.1
600,0.05,180,18,"wasserstein",51,3,156.328,-0.739453333333333
600,0.05,180,18,"bhd",51,3,258.762,-0.56873
600,0.05,180,18,"betabin",51,3,144,-0.76
600,0.05,180,18,"betabin_dynamic",51,3,540,-0.1
600,0.05,180,19,"wasserstein",51,3,157.854,-0.73691
600,0.05,180,19,"bhd",51,3,269.114,-0.551476666666666
600,0.05,180,19,"betabin",51,3,144,-0.76
600,0.05,180,19,"betabin_dynamic",51,3,540,-0.1
600,0.05,180,20,"wasserstein",51,3,157.819,-0.736968333333333
600,0.05,180,20,"bhd",51,3,265.109,-0.558151666666667
600,0.05,180,20,"betabin",51,3,144,-0.76
600,0.05,180,20,"betabin_dynamic",51,3,540,-0.1
600,0.05,180,1,"wasserstein",51,6,158.321,-0.736131666666667
600,0.05,180,1,"bhd",51,6,341.466,-0.43089
600,0.05,180,1,"betabin",51,6,144,-0.76
600,0.05,180,1,"betabin_dynamic",51,6,1080,0.8
600,0.05,180,2,"wasserstein",51,6,158.837,-0.735271666666667
600,0.05,180,2,"bhd",51,6,346.478,-0.422536666666666
600,0.05,180,2,"betabin",51,6,144,-0.76
600,0.05,180,2,"betabin_dynamic",51,6,1080,0.8
600,0.05,180,3,"wasserstein",51,6,158.552,-0.735746666666667
600,0.05,180,3,"bhd",51,6,317.065,-0.471558333333334
600,0.05,180,3,"betabin",51,6,144,-0.76
600,0.05,180,3,"betabin_dynamic",51,6,1080,0.8
600,0.05,180,4,"wasserstein",51,6,157.976,-0.736706666666667
600,0.05,180,4,"bhd",51,6,331.719,-0.447135
600,0.05,180,4,"betabin",51,6,144,-0.76
600,0.05,180,4,"betabin_dynamic",51,6,1080,0.8
600,0.05,180,5,"wasserstein",51,6,158.261,-0.736231666666667
600,0.05,180,5,"bhd",51,6,345.662,-0.423896666666667
600,0.05,180,5,"betabin",51,6,144,-0.76
600,0.05,180,5,"betabin_dynamic",51,6,1080,0.8
600,0.05,180,6,"wasserstein",51,6,158.286,-0.73619
600,0.05,180,6,"bhd",51,6,345.387,-0.424355
600,0.05,180,6,"betabin",51,6,144,-0.76
600,0.05,180,6,"betabin_dynamic",51,6,1080,0.8
600,0.05,180,7,"wasserstein",51,6,158.512,-0.735813333333333
600,0.05,180,7,"bhd",51,6,344.978000000001,-0.425036666666666
600,0.05,180,7,"betabin",51,6,144,-0.76
600,0.05,180,7,"betabin_dynamic",51,6,1080,0.8
600,0.05,180,8,"wasserstein",51,6,158.068,-0.736553333333333
600,0.05,180,8,"bhd",51,6,333.668999999999,-0.443885000000001
600,0.05,180,8,"betabin",51,6,144,-0.76
600,0.05,180,8,"betabin_dynamic",51,6,1080,0.8
600,0.05,180,9,"wasserstein",51,6,158.182,-0.736363333333333
600,0.05,180,9,"bhd",51,6,337.97,-0.436716666666666
600,0.05,180,9,"betabin",51,6,144,-0.76
600,0.05,180,9,"betabin_dynamic",51,6,1080,0.8
600,0.05,180,10,"wasserstein",51,6,158.105,-0.736491666666667
600,0.05,180,10,"bhd",51,6,331.537,-0.447438333333334
600,0.05,180,10,"betabin",51,6,144,-0.76
600,0.05,180,10,"betabin_dynamic",51,6,1080,0.8
600,0.05,180,11,"wasserstein",51,6,158.976,-0.73504
600,0.05,180,11,"bhd",51,6,351.347999999999,-0.414420000000001
600,0.05,180,11,"betabin",51,6,144,-0.76
600,0.05,180,11,"betabin_dynamic",51,6,1080,0.8
600,0.05,180,12,"wasserstein",51,6,158.372,-0.736046666666667
600,0.05,180,12,"bhd",51,6,351.185,-0.414691666666667
600,0.05,180,12,"betabin",51,6,144,-0.76
600,0.05,180,12,"betabin_dynamic",51,6,1080,0.8
600,0.05,180,13,"wasserstein",51,6,157.71,-0.73715
600,0.05,180,13,"bhd",51,6,335.243,-0.441261666666667
600,0.05,180,13,"betabin",51,6,144,-0.76
600,0.05,180,13,"betabin_dynamic",51,6,1080,0.8
600,0.05,180,14,"wasserstein",51,6,158.473,-0.735878333333333
600,0.05,180,14,"bhd",51,6,337.941,-0.436765000000001
600,0.05,180,14,"betabin",51,6,144,-0.76
600,0.05,180,14,"betabin_dynamic",51,6,1080,0.8
600,0.05,180,15,"wasserstein",51,6,159.061,-0.734898333333333
600,0.05,180,15,"bhd",51,6,332.158,-0.446403333333333
600,0.05,180,15,"betabin",51,6,144,-0.76
600,0.05,180,15,"betabin_dynamic",51,6,1080,0.8
600,0.05,180,16,"wasserstein",51,6,158.088,-0.73652
600,0.05,180,16,"bhd",51,6,347.313,-0.421145
600,0.05,180,16,"betabin",51,6,144,-0.76
600,0.05,180,16,"betabin_dynamic",51,6,1080,0.8
600,0.05,180,17,"wasserstein",51,6,157.935,-0.736775
600,0.05,180,17,"bhd",51,6,334.837,-0.441938333333333
600,0.05,180,17,"betabin",51,6,144,-0.76
600,0.05,180,17,"betabin_dynamic",51,6,1080,0.8
600,0.05,180,18,"wasserstein",51,6,157.27,-0.737883333333333
600,0.05,180,18,"bhd",51,6,346.929,-0.421785
600,0.05,180,18,"betabin",51,6,144,-0.76
600,0.05,180,18,"betabin_dynamic",51,6,1080,0.8
600,0.05,180,19,"wasserstein",51,6,158.166,-0.73639
600,0.05,180,19,"bhd",51,6,336.92,-0.438466666666667
600,0.05,180,19,"betabin",51,6,144,-0.76
600,0.05,180,19,"betabin_dynamic",51,6,1080,0.8
600,0.05,180,20,"wasserstein",51,6,159.104,-0.734826666666667
600,0.05,180,20,"bhd",51,6,347.783,-0.420361666666666
600,0.05,180,20,"betabin",51,6,144,-0.76
600,0.05,180,20,"betabin_dynamic",51,6,1080,0.8
600,0.05,300,1,"wasserstein",15,3,288.25,-0.519583333333333
600,0.05,300,1,"bhd",15,3,575.375,-0.0410416666666667
600,0.05,300,1,"betabin",15,3,240,-0.6
600,0.05,300,1,"betabin_dynamic",15,3,900,0.5
600,0.05,300,2,"wasserstein",15,3,283.995,-0.526675
600,0.05,300,2,"bhd",15,3,536.45,-0.105916666666667
600,0.05,300,2,"betabin",15,3,240,-0.6
600,0.05,300,2,"betabin_dynamic",15,3,900,0.5
600,0.05,300,3,"wasserstein",15,3,289.915,-0.516808333333333
600,0.05,300,3,"bhd",15,3,568.32,-0.0528000000000001
600,0.05,300,3,"betabin",15,3,240,-0.6
600,0.05,300,3,"betabin_dynamic",15,3,900,0.5
600,0.05,300,4,"wasserstein",15,3,296.49,-0.50585
600,0.05,300,4,"bhd",15,3,580.105,-0.0331583333333333
600,0.05,300,4,"betabin",15,3,240,-0.6
600,0.05,300,4,"betabin_dynamic",15,3,900,0.5
600,0.05,300,5,"wasserstein",15,3,291.31,-0.514483333333333
600,0.05,300,5,"bhd",15,3,555.83,-0.0736166666666666
600,0.05,300,5,"betabin",15,3,240,-0.6
600,0.05,300,5,"betabin_dynamic",15,3,900,0.5
600,0.05,300,6,"wasserstein",15,3,282.36,-0.5294
600,0.05,300,6,"bhd",15,3,578.94,-0.0350999999999999
600,0.05,300,6,"betabin",15,3,240,-0.6
600,0.05,300,6,"betabin_dynamic",15,3,900,0.5
600,0.05,300,7,"wasserstein",15,3,280.965,-0.531725
600,0.05,300,7,"bhd",15,3,523.75,-0.127083333333333
