true_Nc,target_fis,n_sample_prop,n_loci,num_N_hypothesized,N_try_max_factor,replicate,method,num_N_hypothesized,N_try_max_factor,N_est
600,0.05,0.2,5000,51,3,4,betabin,51,3,96
600,0.05,0.2,5000,51,3,4,betabin_dynamic,51,3,360
600,0.05,0.2,5000,51,3,5,wasserstein,51,3,107.316
600,0.05,0.2,5000,51,3,5,bhd,51,3,141.375
600,0.05,0.2,5000,51,3,5,betabin,51,3,96
600,0.05,0.2,5000,51,3,5,betabin_dynamic,51,3,360
600,0.05,0.2,5000,51,3,6,wasserstein,51,3,107.495
600,0.05,0.2,5000,51,3,6,bhd,51,3,140.562
600,0.05,0.2,5000,51,3,6,betabin,51,3,96
600,0.05,0.2,5000,51,3,6,betabin_dynamic,51,3,360
600,0.05,0.2,5000,51,3,7,wasserstein,51,3,107.364
600,0.05,0.2,5000,51,3,7,bhd,51,3,139.975
600,0.05,0.2,5000,51,3,7,betabin,51,3,96
600,0.05,0.2,5000,51,3,7,betabin_dynamic,51,3,360
600,0.05,0.2,5000,51,3,8,wasserstein,51,3,106.512
600,0.05,0.2,5000,51,3,8,bhd,51,3,139.179
600,0.05,0.2,5000,51,3,8,betabin,51,3,96
600,0.05,0.2,5000,51,3,8,betabin_dynamic,51,3,360
600,0.05,0.2,5000,51,3,9,wasserstein,51,3,106.819
600,0.05,0.2,5000,51,3,9,bhd,51,3,138.423
600,0.05,0.2,5000,51,3,9,betabin,51,3,96
600,0.05,0.2,5000,51,3,9,betabin_dynamic,51,3,360
600,0.05,0.2,5000,51,3,10,wasserstein,51,3,107.449
600,0.05,0.2,5000,51,3,10,bhd,51,3,141.905
600,0.05,0.2,5000,51,3,10,betabin,51,3,96
600,0.05,0.2,5000,51,3,10,betabin_dynamic,51,3,360
600,0.05,0.2,5000,51,3,11,wasserstein,51,3,108
600,0.05,0.2,5000,51,3,11,bhd,51,3,141.668
600,0.05,0.2,5000,51,3,11,betabin,51,3,96
600,0.05,0.2,5000,51,3,11,betabin_dynamic,51,3,360
600,0.05,0.2,5000,51,3,12,wasserstein,51,3,107.084
600,0.05,0.2,5000,51,3,12,bhd,51,3,139.365
600,0.05,0.2,5000,51,3,12,betabin,51,3,96
600,0.05,0.2,5000,51,3,12,betabin_dynamic,51,3,360
600,0.05,0.2,5000,51,3,13,wasserstein,51,3,107.527
600,0.05,0.2,5000,51,3,13,bhd,51,3,141.114
600,0.05,0.2,5000,51,3,13,betabin,51,3,96
600,0.05,0.2,5000,51,3,13,betabin_dynamic,51,3,360
600,0.05,0.2,5000,51,3,14,wasserstein,51,3,106.726
600,0.05,0.2,5000,51,3,14,bhd,51,3,136.799
600,0.05,0.2,5000,51,3,14,betabin,51,3,96
600,0.05,0.2,5000,51,3,14,betabin_dynamic,51,3,360
600,0.05,0.2,5000,51,3,15,wasserstein,51,3,106.99
600,0.05,0.2,5000,51,3,15,bhd,51,3,138.733
600,0.05,0.2,5000,51,3,15,betabin,51,3,96
600,0.05,0.2,5000,51,3,15,betabin_dynamic,51,3,360
600,0.05,0.2,5000,51,3,16,wasserstein,51,3,107.44
600,0.05,0.2,5000,51,3,16,bhd,51,3,140.133
600,0.05,0.2,5000,51,3,16,betabin,51,3,96
600,0.05,0.2,5000,51,3,16,betabin_dynamic,51,3,360
600,0.05,0.2,5000,51,3,17,wasserstein,51,3,106.745
600,0.05,0.2,5000,51,3,17,bhd,51,3,139.065
600,0.05,0.2,5000,51,3,17,betabin,51,3,96
600,0.05,0.2,5000,51,3,17,betabin_dynamic,51,3,360
600,0.05,0.2,5000,51,3,18,wasserstein,51,3,107.647
600,0.05,0.2,5000,51,3,18,bhd,51,3,140.884
600,0.05,0.2,5000,51,3,18,betabin,51,3,96
600,0.05,0.2,5000,51,3,18,betabin_dynamic,51,3,360
600,0.05,0.2,5000,51,3,19,wasserstein,51,3,107.453
600,0.05,0.2,5000,51,3,19,bhd,51,3,142.051
600,0.05,0.2,5000,51,3,19,betabin,51,3,96
600,0.05,0.2,5000,51,3,19,betabin_dynamic,51,3,360
600,0.05,0.2,5000,51,3,20,wasserstein,51,3,107.072
600,0.05,0.2,5000,51,3,20,bhd,51,3,137.7
600,0.05,0.2,5000,51,3,20,betabin,51,3,96
600,0.05,0.2,5000,51,3,20,betabin_dynamic,51,3,360
600,0.05,0.2,5000,51,6,1,wasserstein,51,6,109.992
600,0.05,0.2,5000,51,6,1,bhd,51,6,158.633
600,0.05,0.2,5000,51,6,1,betabin,51,6,96
600,0.05,0.2,5000,51,6,1,betabin_dynamic,51,6,720
600,0.05,0.2,5000,51,6,2,wasserstein,51,6,109.258
600,0.05,0.2,5000,51,6,2,bhd,51,6,162.452
600,0.05,0.2,5000,51,6,2,betabin,51,6,96
600,0.05,0.2,5000,51,6,2,betabin_dynamic,51,6,720
600,0.05,0.2,5000,51,6,3,wasserstein,51,6,108.556
600,0.05,0.2,5000,51,6,3,bhd,51,6,159.055
600,0.05,0.2,5000,51,6,3,betabin,51,6,96
600,0.05,0.2,5000,51,6,3,betabin_dynamic,51,6,720
600,0.05,0.2,5000,51,6,4,wasserstein,51,6,108.374
600,0.05,0.2,5000,51,6,4,bhd,51,6,159.334
600,0.05,0.2,5000,51,6,4,betabin,51,6,96
600,0.05,0.2,5000,51,6,4,betabin_dynamic,51,6,720
600,0.05,0.2,5000,51,6,5,wasserstein,51,6,108.057
600,0.05,0.2,5000,51,6,5,bhd,51,6,156.05
600,0.05,0.2,5000,51,6,5,betabin,51,6,96
600,0.05,0.2,5000,51,6,5,betabin_dynamic,51,6,720
600,0.05,0.2,5000,51,6,6,wasserstein,51,6,108.03
600,0.05,0.2,5000,51,6,6,bhd,51,6,159.473
600,0.05,0.2,5000,51,6,6,betabin,51,6,96
600,0.05,0.2,5000,51,6,6,betabin_dynamic,51,6,720
600,0.05,0.2,5000,51,6,7,wasserstein,51,6,109.168
600,0.05,0.2,5000,51,6,7,bhd,51,6,161.779
600,0.05,0.2,5000,51,6,7,betabin,51,6,96
600,0.05,0.2,5000,51,6,7,betabin_dynamic,51,6,720
600,0.05,0.2,5000,51,6,8,wasserstein,51,6,109.325
600,0.05,0.2,5000,51,6,8,bhd,51,6,159.308
600,0.05,0.2,5000,51,6,8,betabin,51,6,96
600,0.05,0.2,5000,51,6,8,betabin_dynamic,51,6,720
600,0.05,0.2,5000,51,6,9,wasserstein,51,6,109.398
600,0.05,0.2,5000,51,6,9,bhd,51,6,163.459
600,0.05,0.2,5000,51,6,9,betabin,51,6,96
600,0.05,0.2,5000,51,6,9,betabin_dynamic,51,6,720
600,0.05,0.2,5000,51,6,10,wasserstein,51,6,109.322
600,0.05,0.2,5000,51,6,10,bhd,51,6,155.766
600,0.05,0.2,5000,51,6,10,betabin,51,6,96
600,0.05,0.2,5000,51,6,10,betabin_dynamic,51,6,720
600,0.05,0.2,5000,51,6,11,wasserstein,51,6,107.689
600,0.05,0.2,5000,51,6,11,bhd,51,6,159.338
600,0.05,0.2,5000,51,6,11,betabin,51,6,96
600,0.05,0.2,5000,51,6,11,betabin_dynamic,51,6,720
600,0.05,0.2,5000,51,6,12,wasserstein,51,6,108.532
600,0.05,0.2,5000,51,6,12,bhd,51,6,153.606
600,0.05,0.2,5000,51,6,12,betabin,51,6,96
600,0.05,0.2,5000,51,6,12,betabin_dynamic,51,6,720
600,0.05,0.2,5000,51,6,13,wasserstein,51,6,108.058
600,0.05,0.2,5000,51,6,13,bhd,51,6,162.554
600,0.05,0.2,5000,51,6,13,betabin,51,6,96
600,0.05,0.2,5000,51,6,13,betabin_dynamic,51,6,720
600,0.05,0.2,5000,51,6,14,wasserstein,51,6,109.845
600,0.05,0.2,5000,51,6,14,bhd,51,6,159.385
600,0.05,0.2,5000,51,6,14,betabin,51,6,96
600,0.05,0.2,5000,51,6,14,betabin_dynamic,51,6,720
600,0.05,0.2,5000,51,6,15,wasserstein,51,6,108.097
600,0.05,0.2,5000,51,6,15,bhd,51,6,163.964
600,0.05,0.2,5000,51,6,15,betabin,51,6,96
600,0.05,0.2,5000,51,6,15,betabin_dynamic,51,6,720
600,0.05,0.2,5000,51,6,16,wasserstein,51,6,108.762
600,0.05,0.2,5000,51,6,16,bhd,51,6,158.206
600,0.05,0.2,5000,51,6,16,betabin,51,6,96
600,0.05,0.2,5000,51,6,16,betabin_dynamic,51,6,720
600,0.05,0.2,5000,51,6,17,wasserstein,51,6,108.246
600,0.05,0.2,5000,51,6,17,bhd,51,6,159.795
600,0.05,0.2,5000,51,6,17,betabin,51,6,96
600,0.05,0.2,5000,51,6,17,betabin_dynamic,51,6,720
600,0.05,0.2,5000,51,6,18,wasserstein,51,6,109.542
600,0.05,0.2,5000,51,6,18,bhd,51,6,165.146
600,0.05,0.2,5000,51,6,18,betabin,51,6,96
600,0.05,0.2,5000,51,6,18,betabin_dynamic,51,6,720
600,0.05,0.2,5000,51,6,19,wasserstein,51,6,108.55
600,0.05,0.2,5000,51,6,19,bhd,51,6,157.877
600,0.05,0.2,5000,51,6,19,betabin,51,6,96
600,0.05,0.2,5000,51,6,19,betabin_dynamic,51,6,720
600,0.05,0.2,5000,51,6,20,wasserstein,51,6,109.382
600,0.05,0.2,5000,51,6,20,bhd,51,6,160.309
600,0.05,0.2,5000,51,6,20,betabin,51,6,96
600,0.05,0.2,5000,51,6,20,betabin_dynamic,51,6,720
600,0.05,0.3,1000,15,3,1,wasserstein,15,3,160.145
600,0.05,0.3,1000,15,3,1,bhd,15,3,284.965
600,0.05,0.3,1000,15,3,1,betabin,15,3,144
600,0.05,0.3,1000,15,3,1,betabin_dynamic,15,3,540
600,0.05,0.3,1000,15,3,2,wasserstein,15,3,160.295
600,0.05,0.3,1000,15,3,2,bhd,15,3,279.055
600,0.05,0.3,1000,15,3,2,betabin,15,3,144
600,0.05,0.3,1000,15,3,2,betabin_dynamic,15,3,540
600,0.05,0.3,1000,15,3,3,wasserstein,15,3,159.99
600,0.05,0.3,1000,15,3,3,bhd,15,3,268.45
600,0.05,0.3,1000,15,3,3,betabin,15,3,144
600,0.05,0.3,1000,15,3,3,betabin_dynamic,15,3,540
600,0.05,0.3,1000,15,3,4,wasserstein,15,3,161.68
600,0.05,0.3,1000,15,3,4,bhd,15,3,267.96
600,0.05,0.3,1000,15,3,4,betabin,15,3,144
600,0.05,0.3,1000,15,3,4,betabin_dynamic,15,3,540
600,0.05,0.3,1000,15,3,5,wasserstein,15,3,159.285
600,0.05,0.3,1000,15,3,5,bhd,15,3,284.375
600,0.05,0.3,1000,15,3,5,betabin,15,3,144
600,0.05,0.3,1000,15,3,5,betabin_dynamic,15,3,540
600,0.05,0.3,1000,15,3,6,wasserstein,15,3,161.305
600,0.05,0.3,1000,15,3,6,bhd,15,3,278.575
600,0.05,0.3,1000,15,3,6,betabin,15,3,144
600,0.05,0.3,1000,15,3,6,betabin_dynamic,15,3,540
600,0.05,0.3,1000,15,3,7,wasserstein,15,3,159.285
600,0.05,0.3,1000,15,3,7,bhd,15,3,270.255
600,0.05,0.3,1000,15,3,7,betabin,15,3,144
600,0.05,0.3,1000,15,3,7,betabin_dynamic,15,3,540
600,0.05,0.3,1000,15,3,8,wasserstein,15,3,160.135
600,0.05,0.3,1000,15,3,8,bhd,15,3,286.635
600,0.05,0.3,1000,15,3,8,betabin,15,3,144
600,0.05,0.3,1000,15,3,8,betabin_dynamic,15,3,540
600,0.05,0.3,1000,15,3,9,wasserstein,15,3,159.555
600,0.05,0.3,1000,15,3,9,bhd,15,3,258.78
600,0.05,0.3,1000,15,3,9,betabin,15,3,144
600,0.05,0.3,1000,15,3,9,betabin_dynamic,15,3,540
600,0.05,0.3,1000,15,3,10,wasserstein,15,3,160.85
600,0.05,0.3,1000,15,3,10,bhd,15,3,277.41
600,0.05,0.3,1000,15,3,10,betabin,15,3,144
600,0.05,0.3,1000,15,3,10,betabin_dynamic,15,3,540
600,0.05,0.3,1000,15,3,11,wasserstein,15,3,162.37
600,0.05,0.3,1000,15,3,11,bhd,15,3,286.335
600,0.05,0.3,1000,15,3,11,betabin,15,3,144
600,0.05,0.3,1000,15,3,11,betabin_dynamic,15,3,540
600,0.05,0.3,1000,15,3,12,wasserstein,15,3,161.98
600,0.05,0.3,1000,15,3,12,bhd,15,3,281.395
600,0.05,0.3,1000,15,3,12,betabin,15,3,144
600,0.05,0.3,1000,15,3,12,betabin_dynamic,15,3,540
600,0.05,0.3,1000,15,3,13,wasserstein,15,3,160.135
600,0.05,0.3,1000,15,3,13,bhd,15,3,275.735
600,0.05,0.3,1000,15,3,13,betabin,15,3,144
600,0.05,0.3,1000,15,3,13,betabin_dynamic,15,3,540
600,0.05,0.3,1000,15,3,14,wasserstein,15,3,160.55
600,0.05,0.3,1000,15,3,14,bhd,15,3,285.655
600,0.05,0.3,1000,15,3,14,betabin,15,3,144
600,0.05,0.3,1000,15,3,14,betabin_dynamic,15,3,540
600,0.05,0.3,1000,15,3,15,wasserstein,15,3,162.995
600,0.05,0.3,1000,15,3,15,bhd,15,3,286.06
600,0.05,0.3,1000,15,3,15,betabin,15,3,144
600,0.05,0.3,1000,15,3,15,betabin_dynamic,15,3,540
600,0.05,0.3,1000,15,3,16,wasserstein,15,3,161.68
600,0.05,0.3,1000,15,3,16,bhd,15,3,288.04
600,0.05,0.3,1000,15,3,16,betabin,15,3,144
600,0.05,0.3,1000,15,3,16,betabin_dynamic,15,3,540
600,0.05,0.3,1000,15,3,17,wasserstein,15,3,159.7
600,0.05,0.3,1000,15,3,17,bhd,15,3,264.82
600,0.05,0.3,1000,15,3,17,betabin,15,3,144
600,0.05,0.3,1000,15,3,17,betabin_dynamic,15,3,540
600,0.05,0.3,1000,15,3,18,wasserstein,15,3,159.685
600,0.05,0.3,1000,15,3,18,bhd,15,3,254.815
600,0.05,0.3,1000,15,3,18,betabin,15,3,144
600,0.05,0.3,1000,15,3,18,betabin_dynamic,15,3,540
600,0.05,0.3,1000,15,3,19,wasserstein,15,3,159.41
600,0.05,0.3,1000,15,3,19,bhd,15,3,263.885
600,0.05,0.3,1000,15,3,19,betabin,15,3,144
600,0.05,0.3,1000,15,3,19,betabin_dynamic,15,3,540
600,0.05,0.3,1000,15,3,20,wasserstein,15,3,158.995
600,0.05,0.3,1000,15,3,20,bhd,15,3,273.51
600,0.05,0.3,1000,15,3,20,betabin,15,3,144
600,0.05,0.3,1000,15,3,20,betabin_dynamic,15,3,540
600,0.05,0.3,1000,15,6,1,wasserstein,15,6,167.765
600,0.05,0.3,1000,15,6,1,bhd,15,6,350.66
600,0.05,0.3,1000,15,6,1,betabin,15,6,144
600,0.05,0.3,1000,15,6,1,betabin_dynamic,15,6,1080
600,0.05,0.3,1000,15,6,2,wasserstein,15,6,172.465
600,0.05,0.3,1000,15,6,2,bhd,15,6,370.695
600,0.05,0.3,1000,15,6,2,betabin,15,6,144
600,0.05,0.3,1000,15,6,2,betabin_dynamic,15,6,1080
600,0.05,0.3,1000,15,6,3,wasserstein,15,6,168.095
600,0.05,0.3,1000,15,6,3,bhd,15,6,396.075
600,0.05,0.3,1000,15,6,3,betabin,15,6,144
600,0.05,0.3,1000,15,6,3,betabin_dynamic,15,6,1080
600,0.05,0.3,1000,15,6,4,wasserstein,15,6,165.77
600,0.05,0.3,1000,15,6,4,bhd,15,6,364.01
600,0.05,0.3,1000,15,6,4,betabin,15,6,144
600,0.05,0.3,1000,15,6,4,betabin_dynamic,15,6,1080
600,0.05,0.3,1000,15,6,5,wasserstein,15,6,162.41
600,0.05,0.3,1000,15,6,5,bhd,15,6,379.715
600,0.05,0.3,1000,15,6,5,betabin,15,6,144
600,0.05,0.3,1000,15,6,5,betabin_dynamic,15,6,1080
600,0.05,0.3,1000,15,6,6,wasserstein,15,6,166.425
600,0.05,0.3,1000,15,6,6,bhd,15,6,381.055
600,0.05,0.3,1000,15,6,6,betabin,15,6,144
600,0.05,0.3,1000,15,6,6,betabin_dynamic,15,6,1080
600,0.05,0.3,1000,15,6,7,wasserstein,15,6,171.115
600,0.05,0.3,1000,15,6,7,bhd,15,6,381.395
600,0.05,0.3,1000,15,6,7,betabin,15,6,144
600,0.05,0.3,1000,15,6,7,betabin_dynamic,15,6,1080
600,0.05,0.3,1000,15,6,8,wasserstein,15,6,170.445
600,0.05,0.3,1000,15,6,8,bhd,15,6,377.72
600,0.05,0.3,1000,15,6,8,betabin,15,6,144
600,0.05,0.3,1000,15,6,8,betabin_dynamic,15,6,1080
600,0.05,0.3,1000,15,6,9,wasserstein,15,6,162.755
600,0.05,0.3,1000,15,6,9,bhd,15,6,364.345
600,0.05,0.3,1000,15,6,9,betabin,15,6,144
600,0.05,0.3,1000,15,6,9,betabin_dynamic,15,6,1080
600,0.05,0.3,1000,15,6,10,wasserstein,15,6,167.09
600,0.05,0.3,1000,15,6,10,bhd,15,6,380.065
600,0.05,0.3,1000,15,6,10,betabin,15,6,144
600,0.05,0.3,1000,15,6,10,betabin_dynamic,15,6,1080
600,0.05,0.3,1000,15,6,11,wasserstein,15,6,168.455
600,0.05,0.3,1000,15,6,11,bhd,15,6,392.42
600,0.05,0.3,1000,15,6,11,betabin,15,6,144
600,0.05,0.3,1000,15,6,11,betabin_dynamic,15,6,1080
600,0.05,0.3,1000,15,6,12,wasserstein,15,6,164.755
600,0.05,0.3,1000,15,6,12,bhd,15,6,403.105
600,0.05,0.3,1000,15,6,12,betabin,15,6,144
600,0.05,0.3,1000,15,6,12,betabin_dynamic,15,6,1080
600,0.05,0.3,1000,15,6,13,wasserstein,15,6,164.085
600,0.05,0.3,1000,15,6,13,bhd,15,6,356.02
600,0.05,0.3,1000,15,6,13,betabin,15,6,144
600,0.05,0.3,1000,15,6,13,betabin_dynamic,15,6,1080
600,0.05,0.3,1000,15,6,14,wasserstein,15,6,172.455
600,0.05,0.3,1000,15,6,14,bhd,15,6,364.01
600,0.05,0.3,1000,15,6,14,betabin,15,6,144
600,0.05,0.3,1000,15,6,14,betabin_dynamic,15,6,1080
600,0.05,0.3,1000,15,6,15,wasserstein,15,6,160.405
600,0.05,0.3,1000,15,6,15,bhd,15,6,387.39
600,0.05,0.3,1000,15,6,15,betabin,15,6,144
600,0.05,0.3,1000,15,6,15,betabin_dynamic,15,6,1080
600,0.05,0.3,1000,15,6,16,wasserstein,15,6,170.105
600,0.05,0.3,1000,15,6,16,bhd,15,6,402.465
600,0.05,0.3,1000,15,6,16,betabin,15,6,144
600,0.05,0.3,1000,15,6,16,betabin_dynamic,15,6,1080
600,0.05,0.3,1000,15,6,17,wasserstein,15,6,166.765
600,0.05,0.3,1000,15,6,17,bhd,15,6,374.35
600,0.05,0.3,1000,15,6,17,betabin,15,6,144
600,0.05,0.3,1000,15,6,17,betabin_dynamic,15,6,1080
600,0.05,0.3,1000,15,6,18,wasserstein,15,6,170.775
600,0.05,0.3,1000,15,6,18,bhd,15,6,403.115
600,0.05,0.3,1000,15,6,18,betabin,15,6,144
600,0.05,0.3,1000,15,6,18,betabin_dynamic,15,6,1080
600,0.05,0.3,1000,15,6,19,wasserstein,15,6,166.42
600,0.05,0.3,1000,15,6,19,bhd,15,6,406.805
600,0.05,0.3,1000,15,6,19,betabin,15,6,144
600,0.05,0.3,1000,15,6,19,betabin_dynamic,15,6,1080
600,0.05,0.3,1000,15,6,20,wasserstein,15,6,174.465
600,0.05,0.3,1000,15,6,20,bhd,15,6,370.035
600,0.05,0.3,1000,15,6,20,betabin,15,6,144
600,0.05,0.3,1000,15,6,20,betabin_dynamic,15,6,1080
600,0.05,0.3,1000,51,3,1,wasserstein,51,3,157.96
600,0.05,0.3,1000,51,3,1,bhd,51,3,267.97
600,0.05,0.3,1000,51,3,1,betabin,51,3,144
600,0.05,0.3,1000,51,3,1,betabin_dynamic,51,3,540
600,0.05,0.3,1000,51,3,2,wasserstein,51,3,156.265
600,0.05,0.3,1000,51,3,2,bhd,51,3,271.4
600,0.05,0.3,1000,51,3,2,betabin,51,3,144
600,0.05,0.3,1000,51,3,2,betabin_dynamic,51,3,540
600,0.05,0.3,1000,51,3,3,wasserstein,51,3,157.265
600,0.05,0.3,1000,51,3,3,bhd,51,3,261.725
600,0.05,0.3,1000,51,3,3,betabin,51,3,144
600,0.05,0.3,1000,51,3,3,betabin_dynamic,51,3,540
600,0.05,0.3,1000,51,3,4,wasserstein,51,3,157.99
600,0.05,0.3,1000,51,3,4,bhd,51,3,264.64
600,0.05,0.3,1000,51,3,4,betabin,51,3,144
600,0.05,0.3,1000,51,3,4,betabin_dynamic,51,3,540
600,0.05,0.3,1000,51,3,5,wasserstein,51,3,157.135
600,0.05,0.3,1000,51,3,5,bhd,51,3,270.23
600,0.05,0.3,1000,51,3,5,betabin,51,3,144
600,0.05,0.3,1000,51,3,5,betabin_dynamic,51,3,540
600,0.05,0.3,1000,51,3,6,wasserstein,51,3,157.665
600,0.05,0.3,1000,51,3,6,bhd,51,3,269.56
600,0.05,0.3,1000,51,3,6,betabin,51,3,144
600,0.05,0.3,1000,51,3,6,betabin_dynamic,51,3,540
600,0.05,0.3,1000,51,3,7,wasserstein,51,3,157.075
600,0.05,0.3,1000,51,3,7,bhd,51,3,285.6
600,0.05,0.3,1000,51,3,7,betabin,51,3,144
600,0.05,0.3,1000,51,3,7,betabin_dynamic,51,3,540
600,0.05,0.3,1000,51,3,8,wasserstein,51,3,154.975
600,0.05,0.3,1000,51,3,8,bhd,51,3,267.53
600,0.05,0.3,1000,51,3,8,betabin,51,3,144
600,0.05,0.3,1000,51,3,8,betabin_dynamic,51,3,540
600,0.05,0.3,1000,51,3,9,wasserstein,51,3,157.2
600,0.05,0.3,1000,51,3,9,bhd,51,3,259.215
600,0.05,0.3,1000,51,3,9,betabin,51,3,144
600,0.05,0.3,1000,51,3,9,betabin_dynamic,51,3,540
600,0.05,0.3,1000,51,3,10,wasserstein,51,3,156.43
600,0.05,0.3,1000,51,3,10,bhd,51,3,272.265
600,0.05,0.3,1000,51,3,10,betabin,51,3,144
600,0.05,0.3,1000,51,3,10,betabin_dynamic,51,3,540
600,0.05,0.3,1000,51,3,11,wasserstein,51,3,156.36
600,0.05,0.3,1000,51,3,11,bhd,51,3,266.925
600,0.05,0.3,1000,51,3,11,betabin,51,3,144
600,0.05,0.3,1000,51,3,11,betabin_dynamic,51,3,540
600,0.05,0.3,1000,51,3,12,wasserstein,51,3,157.845
600,0.05,0.3,1000,51,3,12,bhd,51,3,258.665
600,0.05,0.3,1000,51,3,12,betabin,51,3,144
600,0.05,0.3,1000,51,3,12,betabin_dynamic,51,3,540
600,0.05,0.3,1000,51,3,13,wasserstein,51,3,155.985
600,0.05,0.3,1000,51,3,13,bhd,51,3,287.025
600,0.05,0.3,1000,51,3,13,betabin,51,3,144
600,0.05,0.3,1000,51,3,13,betabin_dynamic,51,3,540
600,0.05,0.3,1000,51,3,14,wasserstein,51,3,156.185
600,0.05,0.3,1000,51,3,14,bhd,51,3,256.73
600,0.05,0.3,1000,51,3,14,betabin,51,3,144
600,0.05,0.3,1000,51,3,14,betabin_dynamic,51,3,540
600,0.05,0.3,1000,51,3,15,wasserstein,51,3,156.305
600,0.05,0.3,1000,51,3,15,bhd,51,3,252.835
600,0.05,0.3,1000,51,3,15,betabin,51,3,144
600,0.05,0.3,1000,51,3,15,betabin_dynamic,51,3,540
600,0.05,0.3,1000,51,3,16,wasserstein,51,3,156.915
600,0.05,0.3,1000,51,3,16,bhd,51,3,252.505
600,0.05,0.3,1000,51,3,16,betabin,51,3,144
600,0.05,0.3,1000,51,3,16,betabin_dynamic,51,3,540
600,0.05,0.3,1000,51,3,17,wasserstein,51,3,157.43
600,0.05,0.3,1000,51,3,17,bhd,51,3,279.965
600,0.05,0.3,1000,51,3,17,betabin,51,3,144
600,0.05,0.3,1000,51,3,17,betabin_dynamic,51,3,540
600,0.05,0.3,1000,51,3,18,wasserstein,51,3,157.915
600,0.05,0.3,1000,51,3,18,bhd,51,3,260.405
600,0.05,0.3,1000,51,3,18,betabin,51,3,144
600,0.05,0.3,1000,51,3,18,betabin_dynamic,51,3,540
600,0.05,0.3,1000,51,3,19,wasserstein,51,3,158.685
600,0.05,0.3,1000,51,3,19,bhd,51,3,290.6
600,0.05,0.3,1000,51,3,19,betabin,51,3,144
600,0.05,0.3,1000,51,3,19,betabin_dynamic,51,3,540
600,0.05,0.3,1000,51,3,20,wasserstein,51,3,157.235
600,0.05,0.3,1000,51,3,20,bhd,51,3,250.84
600,0.05,0.3,1000,51,3,20,betabin,51,3,144
600,0.05,0.3,1000,51,3,20,betabin_dynamic,51,3,540
600,0.05,0.3,1000,51,6,1,wasserstein,51,6,159.475
600,0.05,0.3,1000,51,6,1,bhd,51,6,339.245
600,0.05,0.3,1000,51,6,1,betabin,51,6,144
600,0.05,0.3,1000,51,6,1,betabin_dynamic,51,6,1080
600,0.05,0.3,1000,51,6,2,wasserstein,51,6,158.615
600,0.05,0.3,1000,51,6,2,bhd,51,6,350.95
600,0.05,0.3,1000,51,6,2,betabin,51,6,144
600,0.05,0.3,1000,51,6,2,betabin_dynamic,51,6,1080
600,0.05,0.3,1000,51,6,3,wasserstein,51,6,158.725
600,0.05,0.3,1000,51,6,3,bhd,51,6,321.32
600,0.05,0.3,1000,51,6,3,betabin,51,6,144
600,0.05,0.3,1000,51,6,3,betabin_dynamic,51,6,1080
600,0.05,0.3,1000,51,6,4,wasserstein,51,6,158.45
600,0.05,0.3,1000,51,6,4,bhd,51,6,324.665
600,0.05,0.3,1000,51,6,4,betabin,51,6,144
600,0.05,0.3,1000,51,6,4,betabin_dynamic,51,6,1080
600,0.05,0.3,1000,51,6,5,wasserstein,51,6,157.51
600,0.05,0.3,1000,51,6,5,bhd,51,6,317.445
600,0.05,0.3,1000,51,6,5,betabin,51,6,144
600,0.05,0.3,1000,51,6,5,betabin_dynamic,51,6,1080
600,0.05,0.3,1000,51,6,6,wasserstein,51,6,159.285
600,0.05,0.3,1000,51,6,6,bhd,51,6,352.515
600,0.05,0.3,1000,51,6,6,betabin,51,6,144
600,0.05,0.3,1000,51,6,6,betabin_dynamic,51,6,1080
600,0.05,0.3,1000,51,6,7,wasserstein,51,6,158.615
600,0.05,0.3,1000,51,6,7,bhd,51,6,366.625
600,0.05,0.3,1000,51,6,7,betabin,51,6,144
600,0.05,0.3,1000,51,6,7,betabin_dynamic,51,6,1080
600,0.05,0.3,1000,51,6,8,wasserstein,51,6,159.21
600,0.05,0.3,1000,51,6,8,bhd,51,6,367.99
600,0.05,0.3,1000,51,6,8,betabin,51,6,144
600,0.05,0.3,1000,51,6,8,betabin_dynamic,51,6,1080
600,0.05,0.3,1000,51,6,9,wasserstein,51,6,158.525
600,0.05,0.3,1000,51,6,9,bhd,51,6,348.205
600,0.05,0.3,1000,51,6,9,betabin,51,6,144
600,0.05,0.3,1000,51,6,9,betabin_dynamic,51,6,1080
600,0.05,0.3,1000,51,6,10,wasserstein,51,6,158.165
600,0.05,0.3,1000,51,6,10,bhd,51,6,368.08
600,0.05,0.3,1000,51,6,10,betabin,51,6,144
600,0.05,0.3,1000,51,6,10,betabin_dynamic,51,6,1080
600,0.05,0.3,1000,51,6,11,wasserstein,51,6,157.675
600,0.05,0.3,1000,51,6,11,bhd,51,6,353.375
600,0.05,0.3,1000,51,6,11,betabin,51,6,144
600,0.05,0.3,1000,51,6,11,betabin_dynamic,51,6,1080
600,0.05,0.3,1000,51,6,12,wasserstein,51,6,158.75
600,0.05,0.3,1000,51,6,12,bhd,51,6,337.215
600,0.05,0.3,1000,51,6,12,betabin,51,6,144
600,0.05,0.3,1000,51,6,12,betabin_dynamic,51,6,1080
600,0.05,0.3,1000,51,6,13,wasserstein,51,6,159.29
600,0.05,0.3,1000,51,6,13,bhd,51,6,352.55
600,0.05,0.3,1000,51,6,13,betabin,51,6,144
