"true_Nc","sample_prop","n_sample","AFS","replicate","method","num_N_hypothesized","N_try_max_factor","N_est","bias"
100,0.3,30,"beta_L_shaped",24,"wasserstein",51,3,25.8695652173913,-0.741304347826087
100,0.3,30,"beta_L_shaped",24,"bhd",51,3,51.8695652173913,-0.481304347826087
100,0.3,30,"beta_L_shaped",24,"sherwin",51,3,25.8695652173913,-0.741304347826087
100,0.3,30,"beta_L_shaped",24,"nll",51,3,25.8695652173913,-0.741304347826087
100,0.3,30,"beta_L_shaped",25,"wasserstein",51,3,26.0444444444444,-0.739555555555556
100,0.3,30,"beta_L_shaped",25,"bhd",51,3,57.2222222222222,-0.427777777777778
100,0.3,30,"beta_L_shaped",25,"sherwin",51,3,26.0444444444444,-0.739555555555556
100,0.3,30,"beta_L_shaped",25,"nll",51,3,26.0444444444444,-0.739555555555556
100,0.3,30,"beta_L_shaped",1,"wasserstein",51,6,26.1818181818182,-0.738181818181818
100,0.3,30,"beta_L_shaped",1,"bhd",51,6,55.5909090909091,-0.444090909090909
100,0.3,30,"beta_L_shaped",1,"sherwin",51,6,28.5,-0.715
100,0.3,30,"beta_L_shaped",1,"nll",51,6,30.7727272727273,-0.692272727272727
100,0.3,30,"beta_L_shaped",2,"wasserstein",51,6,26.2340425531915,-0.737659574468085
100,0.3,30,"beta_L_shaped",2,"bhd",51,6,56.9148936170213,-0.430851063829787
100,0.3,30,"beta_L_shaped",2,"sherwin",51,6,28.7234042553191,-0.712765957446808
100,0.3,30,"beta_L_shaped",2,"nll",51,6,31.9148936170213,-0.680851063829787
100,0.3,30,"beta_L_shaped",3,"wasserstein",51,6,26.1818181818182,-0.738181818181818
100,0.3,30,"beta_L_shaped",3,"bhd",51,6,47.9545454545455,-0.520454545454546
100,0.3,30,"beta_L_shaped",3,"sherwin",51,6,29.8636363636364,-0.701363636363636
100,0.3,30,"beta_L_shaped",3,"nll",51,6,29.8636363636364,-0.701363636363636
100,0.3,30,"beta_L_shaped",4,"wasserstein",51,6,26.4,-0.736
100,0.3,30,"beta_L_shaped",4,"bhd",51,6,50.4666666666667,-0.495333333333333
100,0.3,30,"beta_L_shaped",4,"sherwin",51,6,28.8,-0.712
100,0.3,30,"beta_L_shaped",4,"nll",51,6,28.8,-0.712
100,0.3,30,"beta_L_shaped",5,"wasserstein",51,6,26.3478260869565,-0.736521739130435
100,0.3,30,"beta_L_shaped",5,"bhd",51,6,47.9565217391304,-0.520434782608696
100,0.3,30,"beta_L_shaped",5,"sherwin",51,6,28.304347826087,-0.71695652173913
100,0.3,30,"beta_L_shaped",5,"nll",51,6,28.304347826087,-0.71695652173913
100,0.3,30,"beta_L_shaped",6,"wasserstein",51,6,26.75,-0.7325
100,0.3,30,"beta_L_shaped",6,"bhd",51,6,50.7708333333333,-0.492291666666667
100,0.3,30,"beta_L_shaped",6,"sherwin",51,6,29.625,-0.70375
100,0.3,30,"beta_L_shaped",6,"nll",51,6,32.875,-0.67125
100,0.3,30,"beta_L_shaped",7,"wasserstein",51,6,26.4782608695652,-0.735217391304348
100,0.3,30,"beta_L_shaped",7,"bhd",51,6,46.9130434782609,-0.530869565217391
100,0.3,30,"beta_L_shaped",7,"sherwin",51,6,29.2173913043478,-0.707826086956522
100,0.3,30,"beta_L_shaped",7,"nll",51,6,29.2173913043478,-0.707826086956522
100,0.3,30,"beta_L_shaped",8,"wasserstein",51,6,26.4666666666667,-0.735333333333333
100,0.3,30,"beta_L_shaped",8,"bhd",51,6,48.3777777777778,-0.516222222222222
100,0.3,30,"beta_L_shaped",8,"sherwin",51,6,29.8,-0.702
100,0.3,30,"beta_L_shaped",8,"nll",51,6,29.8,-0.702
100,0.3,30,"beta_L_shaped",9,"wasserstein",51,6,26.7446808510638,-0.732553191489362
100,0.3,30,"beta_L_shaped",9,"bhd",51,6,52.0425531914894,-0.479574468085106
100,0.3,30,"beta_L_shaped",9,"sherwin",51,6,29.2340425531915,-0.707659574468085
100,0.3,30,"beta_L_shaped",9,"nll",51,6,29.2340425531915,-0.707659574468085
100,0.3,30,"beta_L_shaped",10,"wasserstein",51,6,26.0666666666667,-0.739333333333333
100,0.3,30,"beta_L_shaped",10,"bhd",51,6,51.6666666666667,-0.483333333333333
100,0.3,30,"beta_L_shaped",10,"sherwin",51,6,27,-0.73
100,0.3,30,"beta_L_shaped",10,"nll",51,6,27,-0.73
100,0.3,30,"beta_L_shaped",11,"wasserstein",51,6,26.6,-0.734
100,0.3,30,"beta_L_shaped",11,"bhd",51,6,51.8444444444444,-0.481555555555556
100,0.3,30,"beta_L_shaped",11,"sherwin",51,6,28.6,-0.714
100,0.3,30,"beta_L_shaped",11,"nll",51,6,31.9333333333333,-0.680666666666667
100,0.3,30,"beta_L_shaped",12,"wasserstein",51,6,26.8085106382979,-0.731914893617021
100,0.3,30,"beta_L_shaped",12,"bhd",51,6,60.531914893617,-0.39468085106383
100,0.3,30,"beta_L_shaped",12,"sherwin",51,6,29.6808510638298,-0.703191489361702
100,0.3,30,"beta_L_shaped",12,"nll",51,6,31.8085106382979,-0.681914893617021
100,0.3,30,"beta_L_shaped",13,"wasserstein",51,6,26.6086956521739,-0.733913043478261
100,0.3,30,"beta_L_shaped",13,"bhd",51,6,50.8260869565217,-0.491739130434783
100,0.3,30,"beta_L_shaped",13,"sherwin",51,6,29.0869565217391,-0.709130434782609
100,0.3,30,"beta_L_shaped",13,"nll",51,6,29.0869565217391,-0.709130434782609
100,0.3,30,"beta_L_shaped",14,"wasserstein",51,6,27.1276595744681,-0.728723404255319
100,0.3,30,"beta_L_shaped",14,"bhd",51,6,61.531914893617,-0.38468085106383
100,0.3,30,"beta_L_shaped",14,"sherwin",51,6,29.2340425531915,-0.707659574468085
100,0.3,30,"beta_L_shaped",14,"nll",51,6,29.2340425531915,-0.707659574468085
100,0.3,30,"beta_L_shaped",15,"wasserstein",51,6,26.125,-0.73875
100,0.3,30,"beta_L_shaped",15,"bhd",51,6,52.4583333333333,-0.475416666666667
100,0.3,30,"beta_L_shaped",15,"sherwin",51,6,28.75,-0.7125
100,0.3,30,"beta_L_shaped",15,"nll",51,6,28.75,-0.7125
100,0.3,30,"beta_L_shaped",16,"wasserstein",51,6,26.6,-0.734
100,0.3,30,"beta_L_shaped",16,"bhd",51,6,47.2666666666667,-0.527333333333333
100,0.3,30,"beta_L_shaped",16,"sherwin",51,6,27.8,-0.722
100,0.3,30,"beta_L_shaped",16,"nll",51,6,27.8,-0.722
100,0.3,30,"beta_L_shaped",17,"wasserstein",51,6,27,-0.73
100,0.3,30,"beta_L_shaped",17,"bhd",51,6,59.6888888888889,-0.403111111111111
100,0.3,30,"beta_L_shaped",17,"sherwin",51,6,30.8,-0.692
100,0.3,30,"beta_L_shaped",17,"nll",51,6,30.8,-0.692
100,0.3,30,"beta_L_shaped",18,"wasserstein",51,6,26.3617021276596,-0.736382978723404
100,0.3,30,"beta_L_shaped",18,"bhd",51,6,55.3404255319149,-0.446595744680851
100,0.3,30,"beta_L_shaped",18,"sherwin",51,6,28.531914893617,-0.71468085106383
100,0.3,30,"beta_L_shaped",18,"nll",51,6,28.531914893617,-0.71468085106383
100,0.3,30,"beta_L_shaped",19,"wasserstein",51,6,25.9565217391304,-0.740434782608696
100,0.3,30,"beta_L_shaped",19,"bhd",51,6,52.1304347826087,-0.478695652173913
100,0.3,30,"beta_L_shaped",19,"sherwin",51,6,26.7391304347826,-0.732608695652174
100,0.3,30,"beta_L_shaped",19,"nll",51,6,26.7391304347826,-0.732608695652174
100,0.3,30,"beta_L_shaped",20,"wasserstein",51,6,26.6,-0.734
100,0.3,30,"beta_L_shaped",20,"bhd",51,6,52.0222222222222,-0.479777777777778
100,0.3,30,"beta_L_shaped",20,"sherwin",51,6,28.8666666666667,-0.711333333333333
100,0.3,30,"beta_L_shaped",20,"nll",51,6,28.8666666666667,-0.711333333333333
100,0.3,30,"beta_L_shaped",21,"wasserstein",51,6,26.4666666666667,-0.735333333333333
100,0.3,30,"beta_L_shaped",21,"bhd",51,6,54.9111111111111,-0.450888888888889
100,0.3,30,"beta_L_shaped",21,"sherwin",51,6,29.9333333333333,-0.700666666666667
100,0.3,30,"beta_L_shaped",21,"nll",51,6,29.9333333333333,-0.700666666666667
100,0.3,30,"beta_L_shaped",22,"wasserstein",51,6,26.7446808510638,-0.732553191489362
100,0.3,30,"beta_L_shaped",22,"bhd",51,6,46.3191489361702,-0.536808510638298
100,0.3,30,"beta_L_shaped",22,"sherwin",51,6,30.9574468085106,-0.690425531914894
100,0.3,30,"beta_L_shaped",22,"nll",51,6,30.9574468085106,-0.690425531914894
100,0.3,30,"beta_L_shaped",23,"wasserstein",51,6,27,-0.73
100,0.3,30,"beta_L_shaped",23,"bhd",51,6,52.2608695652174,-0.477391304347826
100,0.3,30,"beta_L_shaped",23,"sherwin",51,6,29.3478260869565,-0.706521739130435
100,0.3,30,"beta_L_shaped",23,"nll",51,6,29.3478260869565,-0.706521739130435
100,0.3,30,"beta_L_shaped",24,"wasserstein",51,6,26.8695652173913,-0.731304347826087
100,0.3,30,"beta_L_shaped",24,"bhd",51,6,54.0434782608696,-0.459565217391304
100,0.3,30,"beta_L_shaped",24,"sherwin",51,6,28.4347826086957,-0.715652173913043
100,0.3,30,"beta_L_shaped",24,"nll",51,6,28.4347826086957,-0.715652173913043
100,0.3,30,"beta_L_shaped",25,"wasserstein",51,6,26.2173913043478,-0.737826086956522
100,0.3,30,"beta_L_shaped",25,"bhd",51,6,44.6086956521739,-0.553913043478261
100,0.3,30,"beta_L_shaped",25,"sherwin",51,6,28.1739130434783,-0.718260869565217
100,0.3,30,"beta_L_shaped",25,"nll",51,6,28.1739130434783,-0.718260869565217
100,0.3,30,"uniform",1,"wasserstein",15,3,26.94,-0.7306
100,0.3,30,"uniform",1,"bhd",15,3,47.34,-0.5266
100,0.3,30,"uniform",1,"sherwin",15,3,32.14,-0.6786
100,0.3,30,"uniform",1,"nll",15,3,34.74,-0.6526
100,0.3,30,"uniform",2,"wasserstein",15,3,26.48,-0.7352
100,0.3,30,"uniform",2,"bhd",15,3,36.32,-0.6368
100,0.3,30,"uniform",2,"sherwin",15,3,29.18,-0.7082
100,0.3,30,"uniform",2,"nll",15,3,31.48,-0.6852
100,0.3,30,"uniform",3,"wasserstein",15,3,26.4489795918367,-0.735510204081633
100,0.3,30,"uniform",3,"bhd",15,3,37.7142857142857,-0.622857142857143
100,0.3,30,"uniform",3,"sherwin",15,3,30.9795918367347,-0.690204081632653
100,0.3,30,"uniform",3,"nll",15,3,32.7755102040816,-0.672244897959184
100,0.3,30,"uniform",4,"wasserstein",15,3,25.9,-0.741
100,0.3,30,"uniform",4,"bhd",15,3,43.3,-0.567
100,0.3,30,"uniform",4,"sherwin",15,3,28.94,-0.7106
100,0.3,30,"uniform",4,"nll",15,3,32.6,-0.674
100,0.3,30,"uniform",5,"wasserstein",15,3,25.8,-0.742
100,0.3,30,"uniform",5,"bhd",15,3,40.08,-0.5992
100,0.3,30,"uniform",5,"sherwin",15,3,30.64,-0.6936
100,0.3,30,"uniform",5,"nll",15,3,32.08,-0.6792
100,0.3,30,"uniform",6,"wasserstein",15,3,27.58,-0.7242
100,0.3,30,"uniform",6,"bhd",15,3,37.8,-0.622
100,0.3,30,"uniform",6,"sherwin",15,3,32.18,-0.6782
100,0.3,30,"uniform",6,"nll",15,3,33.48,-0.6652
100,0.3,30,"uniform",7,"wasserstein",15,3,26.2,-0.738
100,0.3,30,"uniform",7,"bhd",15,3,39.22,-0.6078
100,0.3,30,"uniform",7,"sherwin",15,3,28.62,-0.7138
100,0.3,30,"uniform",7,"nll",15,3,34.82,-0.6518
100,0.3,30,"uniform",8,"wasserstein",15,3,26,-0.74
100,0.3,30,"uniform",8,"bhd",15,3,38.82,-0.6118
100,0.3,30,"uniform",8,"sherwin",15,3,28.4,-0.716
100,0.3,30,"uniform",8,"nll",15,3,31.9,-0.681
100,0.3,30,"uniform",9,"wasserstein",15,3,26.56,-0.7344
100,0.3,30,"uniform",9,"bhd",15,3,37.68,-0.6232
100,0.3,30,"uniform",9,"sherwin",15,3,29.84,-0.7016
100,0.3,30,"uniform",9,"nll",15,3,32.82,-0.6718
100,0.3,30,"uniform",10,"wasserstein",15,3,26.62,-0.7338
100,0.3,30,"uniform",10,"bhd",15,3,40.04,-0.5996
100,0.3,30,"uniform",10,"sherwin",15,3,30.56,-0.6944
100,0.3,30,"uniform",10,"nll",15,3,32.04,-0.6796
100,0.3,30,"uniform",11,"wasserstein",15,3,26.84,-0.7316
100,0.3,30,"uniform",11,"bhd",15,3,37.78,-0.6222
100,0.3,30,"uniform",11,"sherwin",15,3,30.38,-0.6962
100,0.3,30,"uniform",11,"nll",15,3,34.3,-0.657
100,0.3,30,"uniform",12,"wasserstein",15,3,26.36,-0.7364
100,0.3,30,"uniform",12,"bhd",15,3,35.3,-0.647
100,0.3,30,"uniform",12,"sherwin",15,3,30.06,-0.6994
100,0.3,30,"uniform",12,"nll",15,3,31.64,-0.6836
100,0.3,30,"uniform",13,"wasserstein",15,3,26.9,-0.731
100,0.3,30,"uniform",13,"bhd",15,3,37.98,-0.6202
100,0.3,30,"uniform",13,"sherwin",15,3,31.14,-0.6886
100,0.3,30,"uniform",13,"nll",15,3,33.2,-0.668
100,0.3,30,"uniform",14,"wasserstein",15,3,26.1428571428571,-0.738571428571429
100,0.3,30,"uniform",14,"bhd",15,3,40.3061224489796,-0.596938775510204
100,0.3,30,"uniform",14,"sherwin",15,3,31.8163265306122,-0.681836734693878
100,0.3,30,"uniform",14,"nll",15,3,35.3061224489796,-0.646938775510204
100,0.3,30,"uniform",15,"wasserstein",15,3,26.14,-0.7386
100,0.3,30,"uniform",15,"bhd",15,3,38.78,-0.6122
100,0.3,30,"uniform",15,"sherwin",15,3,30.2,-0.698
100,0.3,30,"uniform",15,"nll",15,3,30.68,-0.6932
100,0.3,30,"uniform",16,"wasserstein",15,3,27.44,-0.7256
100,0.3,30,"uniform",16,"bhd",15,3,38.96,-0.6104
100,0.3,30,"uniform",16,"sherwin",15,3,30.36,-0.6964
100,0.3,30,"uniform",16,"nll",15,3,30.8,-0.692
100,0.3,30,"uniform",17,"wasserstein",15,3,26.1,-0.739
100,0.3,30,"uniform",17,"bhd",15,3,35.88,-0.6412
100,0.3,30,"uniform",17,"sherwin",15,3,29.9,-0.701
100,0.3,30,"uniform",17,"nll",15,3,32.7,-0.673
100,0.3,30,"uniform",18,"wasserstein",15,3,25.6,-0.744
100,0.3,30,"uniform",18,"bhd",15,3,38.76,-0.6124
100,0.3,30,"uniform",18,"sherwin",15,3,27.7,-0.723
100,0.3,30,"uniform",18,"nll",15,3,32.24,-0.6776
100,0.3,30,"uniform",19,"wasserstein",15,3,26.28,-0.7372
100,0.3,30,"uniform",19,"bhd",15,3,38.84,-0.6116
100,0.3,30,"uniform",19,"sherwin",15,3,31.08,-0.6892
100,0.3,30,"uniform",19,"nll",15,3,32.56,-0.6744
100,0.3,30,"uniform",20,"wasserstein",15,3,25.3,-0.747
100,0.3,30,"uniform",20,"bhd",15,3,45.06,-0.5494
100,0.3,30,"uniform",20,"sherwin",15,3,30.68,-0.6932
100,0.3,30,"uniform",20,"nll",15,3,34.28,-0.6572
100,0.3,30,"uniform",21,"wasserstein",15,3,26.4489795918367,-0.735510204081633
100,0.3,30,"uniform",21,"bhd",15,3,46.5918367346939,-0.534081632653061
100,0.3,30,"uniform",21,"sherwin",15,3,33.9183673469388,-0.660816326530612
100,0.3,30,"uniform",21,"nll",15,3,34.6326530612245,-0.653673469387755
100,0.3,30,"uniform",22,"wasserstein",15,3,27.62,-0.7238
100,0.3,30,"uniform",22,"bhd",15,3,43.72,-0.5628
100,0.3,30,"uniform",22,"sherwin",15,3,31.08,-0.6892
100,0.3,30,"uniform",22,"nll",15,3,33.42,-0.6658
100,0.3,30,"uniform",23,"wasserstein",15,3,27.06,-0.7294
100,0.3,30,"uniform",23,"bhd",15,3,43.46,-0.5654
100,0.3,30,"uniform",23,"sherwin",15,3,30.26,-0.6974
100,0.3,30,"uniform",23,"nll",15,3,33.26,-0.6674
100,0.3,30,"uniform",24,"wasserstein",15,3,27.1836734693878,-0.728163265306122
100,0.3,30,"uniform",24,"bhd",15,3,37.5918367346939,-0.624081632653061
100,0.3,30,"uniform",24,"sherwin",15,3,32.2040816326531,-0.677959183673469
100,0.3,30,"uniform",24,"nll",15,3,31.530612244898,-0.68469387755102
100,0.3,30,"uniform",25,"wasserstein",15,3,25.8,-0.742
100,0.3,30,"uniform",25,"bhd",15,3,33.44,-0.6656
100,0.3,30,"uniform",25,"sherwin",15,3,28.3,-0.717
100,0.3,30,"uniform",25,"nll",15,3,32.22,-0.6778
100,0.3,30,"uniform",1,"wasserstein",15,6,25.98,-0.7402
100,0.3,30,"uniform",1,"bhd",15,6,41.7,-0.583
100,0.3,30,"uniform",1,"sherwin",15,6,35.26,-0.6474
100,0.3,30,"uniform",1,"nll",15,6,37.68,-0.6232
100,0.3,30,"uniform",2,"wasserstein",15,6,25.5714285714286,-0.744285714285714
100,0.3,30,"uniform",2,"bhd",15,6,40.9183673469388,-0.590816326530612
100,0.3,30,"uniform",2,"sherwin",15,6,33.8979591836735,-0.661020408163265
100,0.3,30,"uniform",2,"nll",15,6,37.0204081632653,-0.629795918367347
100,0.3,30,"uniform",3,"wasserstein",15,6,26.9183673469388,-0.730816326530612
100,0.3,30,"uniform",3,"bhd",15,6,46.6734693877551,-0.533265306122449
100,0.3,30,"uniform",3,"sherwin",15,6,35.9183673469388,-0.640816326530612
100,0.3,30,"uniform",3,"nll",15,6,38.4081632653061,-0.615918367346939
100,0.3,30,"uniform",4,"wasserstein",15,6,27.1632653061224,-0.728367346938776
100,0.3,30,"uniform",4,"bhd",15,6,39.5714285714286,-0.604285714285714
100,0.3,30,"uniform",4,"sherwin",15,6,33.2244897959184,-0.667755102040816
100,0.3,30,"uniform",4,"nll",15,6,37.5102040816327,-0.624897959183674
100,0.3,30,"uniform",5,"wasserstein",15,6,27.6122448979592,-0.723877551020408
100,0.3,30,"uniform",5,"bhd",15,6,45.9795918367347,-0.540204081632653
100,0.3,30,"uniform",5,"sherwin",15,6,35.0612244897959,-0.649387755102041
100,0.3,30,"uniform",5,"nll",15,6,41.4081632653061,-0.585918367346939
100,0.3,30,"uniform",6,"wasserstein",15,6,27.96,-0.7204
100,0.3,30,"uniform",6,"bhd",15,6,46.9,-0.531
100,0.3,30,"uniform",6,"sherwin",15,6,34.36,-0.6564
100,0.3,30,"uniform",6,"nll",15,6,39.44,-0.6056
100,0.3,30,"uniform",7,"wasserstein",15,6,26.469387755102,-0.73530612244898
100,0.3,30,"uniform",7,"bhd",15,6,44.1428571428571,-0.558571428571428
100,0.3,30,"uniform",7,"sherwin",15,6,32.7551020408163,-0.672448979591837
100,0.3,30,"uniform",7,"nll",15,6,38.2040816326531,-0.61795918367347
100,0.3,30,"uniform",8,"wasserstein",15,6,25.98,-0.7402
100,0.3,30,"uniform",8,"bhd",15,6,43.72,-0.5628
100,0.3,30,"uniform",8,"sherwin",15,6,33.48,-0.6652
100,0.3,30,"uniform",8,"nll",15,6,39.24,-0.6076
100,0.3,30,"uniform",9,"wasserstein",15,6,26.86,-0.7314
100,0.3,30,"uniform",9,"bhd",15,6,41.94,-0.5806
100,0.3,30,"uniform",9,"sherwin",15,6,32.58,-0.6742
100,0.3,30,"uniform",9,"nll",15,6,37.22,-0.6278
100,0.3,30,"uniform",10,"wasserstein",15,6,26.42,-0.7358
100,0.3,30,"uniform",10,"bhd",15,6,42.38,-0.5762
100,0.3,30,"uniform",10,"sherwin",15,6,35.9,-0.641
100,0.3,30,"uniform",10,"nll",15,6,38.54,-0.6146
100,0.3,30,"uniform",11,"wasserstein",15,6,27.3673469387755,-0.726326530612245
100,0.3,30,"uniform",11,"bhd",15,6,45.9795918367347,-0.540204081632653
100,0.3,30,"uniform",11,"sherwin",15,6,32.7551020408163,-0.672448979591837
100,0.3,30,"uniform",11,"nll",15,6,37.5102040816327,-0.624897959183674
100,0.3,30,"uniform",12,"wasserstein",15,6,26.42,-0.7358
100,0.3,30,"uniform",12,"bhd",15,6,42.62,-0.5738
100,0.3,30,"uniform",12,"sherwin",15,6,31.04,-0.6896
100,0.3,30,"uniform",12,"nll",15,6,36.56,-0.6344
100,0.3,30,"uniform",13,"wasserstein",15,6,27.08,-0.7292
100,0.3,30,"uniform",13,"bhd",15,6,42.82,-0.5718
100,0.3,30,"uniform",13,"sherwin",15,6,33.9,-0.661
100,0.3,30,"uniform",13,"nll",15,6,37.66,-0.6234
100,0.3,30,"uniform",14,"wasserstein",15,6,27.74,-0.7226
100,0.3,30,"uniform",14,"bhd",15,6,42.16,-0.5784
100,0.3,30,"uniform",14,"sherwin",15,6,36.14,-0.6386
100,0.3,30,"uniform",14,"nll",15,6,38.56,-0.6144
100,0.3,30,"uniform",15,"wasserstein",15,6,25.98,-0.7402
100,0.3,30,"uniform",15,"bhd",15,6,39.44,-0.6056
100,0.3,30,"uniform",15,"sherwin",15,6,31.48,-0.6852
100,0.3,30,"uniform",15,"nll",15,6,35,-0.65
100,0.3,30,"uniform",16,"wasserstein",15,6,26.88,-0.7312
100,0.3,30,"uniform",16,"bhd",15,6,44.22,-0.5578
100,0.3,30,"uniform",16,"sherwin",15,6,31.74,-0.6826
100,0.3,30,"uniform",16,"nll",15,6,35.74,-0.6426
100,0.3,30,"uniform",17,"wasserstein",15,6,26.86,-0.7314
100,0.3,30,"uniform",17,"bhd",15,6,42.38,-0.5762
100,0.3,30,"uniform",17,"sherwin",15,6,34.8,-0.652
100,0.3,30,"uniform",17,"nll",15,6,38.78,-0.6122
100,0.3,30,"uniform",18,"wasserstein",15,6,26.2,-0.738
100,0.3,30,"uniform",18,"bhd",15,6,40.6,-0.594
100,0.3,30,"uniform",18,"sherwin",15,6,33.04,-0.6696
100,0.3,30,"uniform",18,"nll",15,6,36.78,-0.6322
100,0.3,30,"uniform",19,"wasserstein",15,6,26.64,-0.7336
100,0.3,30,"uniform",19,"bhd",15,6,43.94,-0.5606
100,0.3,30,"uniform",19,"sherwin",15,6,34.14,-0.6586
100,0.3,30,"uniform",19,"nll",15,6,42.16,-0.5784
100,0.3,30,"uniform",20,"wasserstein",15,6,27.52,-0.7248
100,0.3,30,"uniform",20,"bhd",15,6,47.16,-0.5284
100,0.3,30,"uniform",20,"sherwin",15,6,36.84,-0.6316
100,0.3,30,"uniform",20,"nll",15,6,40.2,-0.598
100,0.3,30,"uniform",21,"wasserstein",15,6,27.96,-0.7204
100,0.3,30,"uniform",21,"bhd",15,6,43.72,-0.5628
100,0.3,30,"uniform",21,"sherwin",15,6,36.58,-0.6342
100,0.3,30,"uniform",21,"nll",15,6,40.36,-0.5964
100,0.3,30,"uniform",22,"wasserstein",15,6,26.2448979591837,-0.737551020408163
100,0.3,30,"uniform",22,"bhd",15,6,43.0204081632653,-0.569795918367347
100,0.3,30,"uniform",22,"sherwin",15,6,34.6122448979592,-0.653877551020408
100,0.3,30,"uniform",22,"nll",15,6,38,-0.62
100,0.3,30,"uniform",23,"wasserstein",15,6,26.9387755102041,-0.730612244897959
100,0.3,30,"uniform",23,"bhd",15,6,41.1632653061224,-0.588367346938776
100,0.3,30,"uniform",23,"sherwin",15,6,33.4897959183673,-0.665102040816327
100,0.3,30,"uniform",23,"nll",15,6,38.6938775510204,-0.613061224489796
100,0.3,30,"uniform",24,"wasserstein",15,6,27.1428571428571,-0.728571428571429
100,0.3,30,"uniform",24,"bhd",15,6,48.9591836734694,-0.510408163265306
100,0.3,30,"uniform",24,"sherwin",15,6,35.9387755102041,-0.640612244897959
100,0.3,30,"uniform",24,"nll",15,6,40.0408163265306,-0.599591836734694
100,0.3,30,"uniform",25,"wasserstein",15,6,25.3469387755102,-0.746530612244898
100,0.3,30,"uniform",25,"bhd",15,6,41.5918367346939,-0.584081632653061
100,0.3,30,"uniform",25,"sherwin",15,6,34.3469387755102,-0.656530612244898
100,0.3,30,"uniform",25,"nll",15,6,38.6122448979592,-0.613877551020408
100,0.3,30,"uniform",1,"wasserstein",51,3,26.04,-0.7396
100,0.3,30,"uniform",1,"bhd",51,3,39.36,-0.6064
100,0.3,30,"uniform",1,"sherwin",51,3,27.06,-0.7294
100,0.3,30,"uniform",1,"nll",51,3,30.32,-0.6968
100,0.3,30,"uniform",2,"wasserstein",51,3,26.0816326530612,-0.739183673469388
100,0.3,30,"uniform",2,"bhd",51,3,34.6326530612245,-0.653673469387755
100,0.3,30,"uniform",2,"sherwin",51,3,27.9795918367347,-0.720204081632653
100,0.3,30,"uniform",2,"nll",51,3,28.7142857142857,-0.712857142857143
100,0.3,30,"uniform",3,"wasserstein",51,3,25.78,-0.7422
100,0.3,30,"uniform",3,"bhd",51,3,37.12,-0.6288
100,0.3,30,"uniform",3,"sherwin",51,3,26.96,-0.7304
100,0.3,30,"uniform",3,"nll",51,3,28.84,-0.7116
100,0.3,30,"uniform",4,"wasserstein",51,3,25.8,-0.742
100,0.3,30,"uniform",4,"bhd",51,3,38.06,-0.6194
100,0.3,30,"uniform",4,"sherwin",51,3,29.7,-0.703
100,0.3,30,"uniform",4,"nll",51,3,29.98,-0.7002
100,0.3,30,"uniform",5,"wasserstein",51,3,26.22,-0.7378
100,0.3,30,"uniform",5,"bhd",51,3,33.1,-0.669
100,0.3,30,"uniform",5,"sherwin",51,3,28.18,-0.7182
100,0.3,30,"uniform",5,"nll",51,3,29.32,-0.7068
100,0.3,30,"uniform",6,"wasserstein",51,3,25.8979591836735,-0.741020408163265
100,0.3,30,"uniform",6,"bhd",51,3,35.8163265306122,-0.641836734693878
100,0.3,30,"uniform",6,"sherwin",51,3,26.8775510204082,-0.731224489795918
100,0.3,30,"uniform",6,"nll",51,3,28.3265306122449,-0.716734693877551
100,0.3,30,"uniform",7,"wasserstein",51,3,26.08,-0.7392
100,0.3,30,"uniform",7,"bhd",51,3,36.1,-0.639
100,0.3,30,"uniform",7,"sherwin",51,3,28.28,-0.7172
100,0.3,30,"uniform",7,"nll",51,3,31.06,-0.6894
100,0.3,30,"uniform",8,"wasserstein",51,3,26.58,-0.7342
100,0.3,30,"uniform",8,"bhd",51,3,36.88,-0.6312
100,0.3,30,"uniform",8,"sherwin",51,3,26.6,-0.734
100,0.3,30,"uniform",8,"nll",51,3,28.32,-0.7168
100,0.3,30,"uniform",9,"wasserstein",51,3,26.4489795918367,-0.735510204081633
100,0.3,30,"uniform",9,"bhd",51,3,41.4897959183673,-0.585102040816327
100,0.3,30,"uniform",9,"sherwin",51,3,27.5714285714286,-0.724285714285714
100,0.3,30,"uniform",9,"nll",51,3,29.3673469387755,-0.706326530612245
100,0.3,30,"uniform",10,"wasserstein",51,3,27.0816326530612,-0.729183673469388
100,0.3,30,"uniform",10,"bhd",51,3,36.265306122449,-0.63734693877551
100,0.3,30,"uniform",10,"sherwin",51,3,29.5510204081633,-0.704489795918367
100,0.3,30,"uniform",10,"nll",51,3,32.0612244897959,-0.679387755102041
100,0.3,30,"uniform",11,"wasserstein",51,3,27.1,-0.729
100,0.3,30,"uniform",11,"bhd",51,3,39.64,-0.6036
100,0.3,30,"uniform",11,"sherwin",51,3,28.5,-0.715
100,0.3,30,"uniform",11,"nll",51,3,29,-0.71
100,0.3,30,"uniform",12,"wasserstein",51,3,25.86,-0.7414
100,0.3,30,"uniform",12,"bhd",51,3,31.38,-0.6862
100,0.3,30,"uniform",12,"sherwin",51,3,27.6,-0.724
100,0.3,30,"uniform",12,"nll",51,3,27.94,-0.7206
100,0.3,30,"uniform",13,"wasserstein",51,3,26.38,-0.7362
100,0.3,30,"uniform",13,"bhd",51,3,40.74,-0.5926
100,0.3,30,"uniform",13,"sherwin",51,3,26.64,-0.7336
